cid	seat	role	power	time	exit	scope	agent_seat	d	chi	type_token	raw_derivation	raw_type	metric_type	perceived	signature	imm_hole
benchmark_saturation_interpretation	ai_labs_claiming_progress	beneficiary	institutional	biographical	mobile	global	true	0.250000	0.089861	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
benchmark_saturation_interpretation	capability_skeptics	beneficiary	organized	biographical	mobile	global	true	0.250000	0.089861	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
benchmark_saturation_interpretation	benchmark_researchers	payer	moderate	biographical	constrained	global	true	0.870000	1.088098	snare	ok	snare	snare	immutable	constructed_high_extraction	false
benchmark_saturation_interpretation	ai_safety_policymakers	payer	institutional	generational	constrained	national	true	0.870000	0.906748	snare	ok	snare	snare	changeable	constructed_high_extraction	false
benchmark_saturation_interpretation	resource_allocation_committees	payer	institutional	biographical	constrained	national	true	0.870000	0.906748	snare	ok	snare	snare	immutable	constructed_high_extraction	false
benchmark_saturation_interpretation	forecasting_community	payer	organized	biographical	mobile	global	true	0.850000	1.072661	snare	ok	snare	snare	changeable	constructed_high_extraction	false
benchmark_saturation_interpretation	measurement_theorists	observer	moderate	generational	analytical	global	true	0.720000	0.931553	snare	ok	snare	snare	changeable	constructed_high_extraction	true
benign_dictator_reading	founding_author	agenda_setter	institutional	civilizational	arbitrage	national	true	0.090000	-0.018534	rope	ok	rope	rope	changeable	false_ci_rope	false
benign_dictator_reading	future_ratifying_polity	beneficiary	organized	generational	constrained	national	true	0.270000	0.039680	rope	ok	rope	rope	changeable	false_ci_rope	false
benign_dictator_reading	excluded_drafting_rivals	excluded	moderate	biographical	constrained	national	false	0.920000	0.384553	unknown	ok	unknown	unknown	immutable	false_ci_rope	false
benign_dictator_reading	constitutional_theorists	observer	analytical	civilizational	analytical	global	true	0.720000	0.383581	unknown	ok	unknown	unknown	immutable	false_ci_rope	false
bounded_ownership_vs_capital_scale	distributed_natural_person_owners	beneficiary	organized	generational	constrained	national	true	0.270000	0.082195	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
bounded_ownership_vs_capital_scale	would_be_concentrated_equity_holders	excluded	powerful	biographical	constrained	global	false	0.920000	0.955890	snare	ok	snare	snare	immutable	constructed_high_extraction	false
bounded_ownership_vs_capital_scale	undercapitalized_capital_intensive_ventures	payer	moderate	biographical	trapped	global	true	0.900000	0.945590	snare	ok	snare	snare	immutable	constructed_high_extraction	false
bounded_ownership_vs_capital_scale	creditor_banks_and_syndicates	agenda_setter	institutional	generational	arbitrage	global	true	0.090000	-0.046070	rope	ok	rope	rope	changeable	constructed_high_extraction	false
bounded_ownership_vs_capital_scale	consociation_partners	beneficiary	powerful	biographical	constrained	continental	true	0.270000	0.090414	naturalized	ok	naturalized	naturalized	immutable	constructed_high_extraction	false
bounded_ownership_vs_capital_scale	judiciary_property_termination_organ	observer	institutional	civilizational	analytical	national	true	0.720000	0.662133	snare	ok	snare	snare	immutable	constructed_high_extraction	false
bully_gang_classification_law	theory_defender_using_post_hoc_subsidy_pre_payment_categorization	agenda_setter	analytical	civilizational	arbitrage	universal	true	0.090000	-0.045011	rope	ok	rope	rope	changeable	constructed_high_extraction	false
bully_gang_classification_law	falsifiability_of_the_law_itself	payer	analytical	civilizational	trapped	universal	true	0.900000	0.923852	unknown	ok	unknown	unknown	changeable	constructed_high_extraction	false
bully_gang_classification_law	field_researchers_applying_the_law	payer	moderate	biographical	constrained	global	true	0.870000	1.088098	unknown	ok	unknown	unknown	immutable	constructed_high_extraction	false
bully_gang_classification_law	genuine_counterexample_agents	excluded	powerless	biographical	trapped	local	false	0.950000	0.757762	tangled_rope	ok	tangled_rope	tangled_rope	immutable	constructed_high_extraction	false
bully_gang_classification_law	rival_theorists_of_feud_persistence	excluded	moderate	generational	constrained	global	false	0.920000	1.120698	unknown	ok	unknown	unknown	changeable	constructed_high_extraction	false
bully_gang_classification_law	methodological_observers	observer	analytical	civilizational	analytical	universal	true	0.720000	0.776294	tangled_rope	ok	tangled_rope	tangled_rope	immutable	constructed_high_extraction	false
bureaucratic_drift_reading	usda_nass	agenda_setter	institutional	biographical	constrained	national	true	0.140000	-0.006781	scaffold	ok	scaffold	scaffold	immutable	false_ci_rope	false
bureaucratic_drift_reading	dol_eta	agenda_setter	institutional	biographical	constrained	national	true	0.140000	-0.006781	scaffold	ok	scaffold	scaffold	immutable	false_ci_rope	false
bureaucratic_drift_reading	employer_lobby_associations	beneficiary	organized	biographical	mobile	national	true	0.250000	0.030835	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
bureaucratic_drift_reading	h2a_farmworkers	payer	powerless	immediate	trapped	national	true	0.900000	0.380410	scaffold	ok	scaffold	scaffold	immutable	false_ci_rope	false
bureaucratic_drift_reading	usda_budget_office	beneficiary	institutional	immediate	arbitrage	national	true	0.220000	0.018777	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
bureaucratic_drift_reading	farmworker_advocacy_groups	excluded	moderate	biographical	constrained	national	false	0.920000	0.384553	scaffold	ok	scaffold	scaffold	immutable	false_ci_rope	false
bureaucratic_drift_reading	labor_economists	observer	analytical	generational	analytical	national	true	0.720000	0.319650	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	true
capability_endogeneity	benchmark_consortia	agenda_setter	institutional	generational	mobile	global	true	0.120000	-0.019267	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
capability_endogeneity	ai_labs_with_benchmark_access	beneficiary	institutional	biographical	constrained	global	true	0.270000	0.064622	scaffold	ok	scaffold	scaffold	immutable	false_ci_rope	false
capability_endogeneity	capability_forecasters	beneficiary	organized	biographical	mobile	global	true	0.250000	0.050216	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
capability_endogeneity	researchers_studying_capability_rust	observer	moderate	biographical	mobile	global	true	0.720000	0.520574	unknown	ok	unknown	unknown	changeable	false_ci_rope	false
capability_endogeneity	philosophy_of_measurement_community	observer	moderate	generational	analytical	global	true	0.720000	0.520574	unknown	ok	unknown	unknown	changeable	false_ci_rope	true
capability_endogeneity	systems_deployed_under_prior_standards	payer	powerless	immediate	trapped	global	false	0.900000	0.619525	unknown	ok	unknown	unknown	immutable	false_ci_rope	false
capability_endogeneity	downstream_users_of_capability_claims	payer	moderate	biographical	constrained	global	true	0.870000	0.608055	unknown	ok	unknown	unknown	immutable	false_ci_rope	false
channel_conversion_reading	agricultural_employer_associations	agenda_setter	organized	generational	arbitrage	national	true	0.090000	-0.046997	rope	ok	rope	rope	changeable	constructed_high_extraction	false
channel_conversion_reading	labor_contractors	beneficiary	organized	biographical	arbitrage	national	true	0.220000	0.047614	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
channel_conversion_reading	displaced_unauthorized_farmworkers	payer	powerless	biographical	trapped	regional	true	0.900000	0.868149	snare	ok	snare	snare	immutable	constructed_high_extraction	false
channel_conversion_reading	h2a_visa_workers	payer	powerless	biographical	identity_locked	national	true	0.890000	0.958948	snare	ok	snare	snare	changeable	constructed_high_extraction	false
channel_conversion_reading	domestic_agricultural_workers	payer	powerless	biographical	constrained	regional	true	0.870000	0.852076	snare	ok	snare	snare	immutable	constructed_high_extraction	false
channel_conversion_reading	department_of_labor_wage_office	observer	institutional	generational	analytical	national	true	0.720000	0.810542	snare	ok	snare	snare	changeable	constructed_high_extraction	true
channel_conversion_reading	interior_enforcement_agencies	agenda_setter	institutional	generational	analytical	national	true	0.120000	-0.029999	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	true
citation_purity_reading	peer_review_gatekeepers	agenda_setter	institutional	generational	analytical	global	true	0.120000	-0.015718	unknown	ok	unknown	unknown	changeable	false_ci_rope	true
citation_purity_reading	reading_audience	beneficiary	organized	biographical	analytical	global	true	0.250000	0.040966	unknown	ok	unknown	unknown	changeable	false_ci_rope	true
citation_purity_reading	authors_with_legitimate_private_priors	payer	moderate	biographical	constrained	national	true	0.870000	0.413370	tangled_rope	ok	tangled_rope	tangled_rope	immutable	false_ci_rope	false
citation_purity_reading	cross_disciplinary_researchers	payer	moderate	biographical	constrained	global	true	0.870000	0.496045	tangled_rope	ok	tangled_rope	tangled_rope	immutable	false_ci_rope	false
citation_purity_reading	editorial_boards	observer	institutional	civilizational	analytical	global	true	0.720000	0.424679	tangled_rope	ok	tangled_rope	tangled_rope	immutable	false_ci_rope	false
clock_incompatibility_reading	capital_owners_of_automation_hardware	beneficiary	institutional	biographical	arbitrage	global	true	0.220000	0.054723	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
clock_incompatibility_reading	apex_technical_specialists	beneficiary	powerful	biographical	mobile	global	true	0.250000	0.089861	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
clock_incompatibility_reading	compute_infrastructure_vendors	beneficiary	institutional	biographical	arbitrage	global	true	0.220000	0.054723	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
clock_incompatibility_reading	displaced_middle_skill_workers	payer	moderate	biographical	constrained	national	true	0.870000	0.906748	unknown	ok	unknown	unknown	immutable	constructed_high_extraction	false
clock_incompatibility_reading	junior_labor_market_entrants	payer	powerless	generational	trapped	national	true	0.900000	0.923852	unknown	ok	unknown	unknown	immutable	constructed_high_extraction	false
clock_incompatibility_reading	regional_labor_markets_dependent_on_displaced_sectors	payer	powerless	generational	trapped	regional	true	0.900000	0.831467	tangled_rope	ok	tangled_rope	tangled_rope	immutable	constructed_high_extraction	false
clock_incompatibility_reading	policy_and_retraining_institutions	excluded	organized	biographical	constrained	national	false	0.920000	0.933915	unknown	ok	unknown	unknown	immutable	constructed_high_extraction	false
clock_incompatibility_reading	labor_economists_and_displacement_researchers	observer	analytical	generational	analytical	global	true	0.720000	0.931553	unknown	ok	unknown	unknown	changeable	constructed_high_extraction	true
collapse_inevitability_reading	unfit_elite_faction	agenda_setter	powerful	biographical	trapped	national	true	0.170000	0.004245	piton	ok	piton	piton	immutable	false_natural_law	false
collapse_inevitability_reading	surveillance_technology_vendors	beneficiary	organized	biographical	arbitrage	global	true	0.220000	0.054723	piton	ok	piton	piton	changeable	false_natural_law	false
collapse_inevitability_reading	general_population	payer	powerless	generational	trapped	national	true	0.900000	0.923852	unknown	ok	unknown	unknown	immutable	false_natural_law	false
collapse_inevitability_reading	redistribution_advocates	excluded	organized	generational	constrained	national	false	0.920000	0.933915	unknown	ok	unknown	unknown	changeable	false_natural_law	false
collapse_inevitability_reading	security_state_architects	excluded	institutional	biographical	constrained	national	false	0.920000	0.933915	unknown	ok	unknown	unknown	immutable	false_natural_law	false
collapse_inevitability_reading	structural_analyst	observer	analytical	civilizational	analytical	global	true	0.720000	0.931553	unknown	ok	unknown	unknown	immutable	false_natural_law	false
