id	obs	gateval	type
ai_risk_prioritization__existential_risk_reading	analytical	0.3500	unknown
ai_risk_prioritization__existential_risk_reading	analytical	0.4500	tangled_rope
ai_risk_prioritization__existential_risk_reading	analytical	0.6600	snare
ai_risk_prioritization__existential_risk_reading	analytical	0.9000	snare
ai_risk_prioritization__near_term_harms_reading	powerless	0.0000	naturalized
ai_risk_prioritization__near_term_harms_reading	powerless	0.3500	unknown
ai_risk_prioritization__near_term_harms_reading	powerless	0.4500	tangled_rope
ai_risk_prioritization__near_term_harms_reading	powerless	0.6600	snare
ai_risk_prioritization__near_term_harms_reading	powerless	0.9000	snare
ai_risk_prioritization__near_term_harms_reading	moderate	0.0000	rope
ai_risk_prioritization__near_term_harms_reading	moderate	0.3500	unknown
ai_risk_prioritization__near_term_harms_reading	moderate	0.4500	tangled_rope
ai_risk_prioritization__near_term_harms_reading	moderate	0.6600	snare
ai_risk_prioritization__near_term_harms_reading	moderate	0.9000	snare
ai_risk_prioritization__near_term_harms_reading	institutional	0.0000	rope
ai_risk_prioritization__near_term_harms_reading	institutional	0.3500	unknown
ai_risk_prioritization__near_term_harms_reading	institutional	0.4500	tangled_rope
ai_risk_prioritization__near_term_harms_reading	institutional	0.6600	snare
ai_risk_prioritization__near_term_harms_reading	institutional	0.9000	snare
ai_risk_prioritization__near_term_harms_reading	analytical	0.0000	rope
ai_risk_prioritization__near_term_harms_reading	analytical	0.3500	unknown
ai_risk_prioritization__near_term_harms_reading	analytical	0.4500	tangled_rope
ai_risk_prioritization__near_term_harms_reading	analytical	0.6600	snare
ai_risk_prioritization__near_term_harms_reading	analytical	0.9000	snare
ai_safety_commitment__dual_priority_reading	powerless	0.0000	naturalized
ai_safety_commitment__dual_priority_reading	powerless	0.3500	unknown
ai_safety_commitment__dual_priority_reading	powerless	0.4500	tangled_rope
ai_safety_commitment__dual_priority_reading	powerless	0.6600	tangled_rope
ai_safety_commitment__dual_priority_reading	powerless	0.9000	tangled_rope
ai_safety_commitment__dual_priority_reading	moderate	0.0000	rope
ai_safety_commitment__dual_priority_reading	moderate	0.3500	unknown
ai_safety_commitment__dual_priority_reading	moderate	0.4500	tangled_rope
ai_safety_commitment__dual_priority_reading	moderate	0.6600	tangled_rope
ai_safety_commitment__dual_priority_reading	moderate	0.9000	tangled_rope
ai_safety_commitment__dual_priority_reading	institutional	0.0000	rope
ai_safety_commitment__dual_priority_reading	institutional	0.3500	unknown
ai_safety_commitment__dual_priority_reading	institutional	0.4500	tangled_rope
ai_safety_commitment__dual_priority_reading	institutional	0.6600	tangled_rope
ai_safety_commitment__dual_priority_reading	institutional	0.9000	tangled_rope
ai_safety_commitment__dual_priority_reading	analytical	0.0000	rope
ai_safety_commitment__dual_priority_reading	analytical	0.3500	unknown
ai_safety_commitment__dual_priority_reading	analytical	0.4500	tangled_rope
ai_safety_commitment__dual_priority_reading	analytical	0.6600	tangled_rope
ai_safety_commitment__dual_priority_reading	analytical	0.9000	tangled_rope
ai_safety_commitment__existential_risk_reading	powerless	0.0000	naturalized
ai_safety_commitment__existential_risk_reading	powerless	0.3500	unknown
ai_safety_commitment__existential_risk_reading	powerless	0.4500	tangled_rope
ai_safety_commitment__existential_risk_reading	powerless	0.6600	tangled_rope
ai_safety_commitment__existential_risk_reading	powerless	0.9000	tangled_rope
ai_safety_commitment__existential_risk_reading	moderate	0.0000	rope
ai_safety_commitment__existential_risk_reading	moderate	0.3500	unknown
ai_safety_commitment__existential_risk_reading	moderate	0.4500	tangled_rope
ai_safety_commitment__existential_risk_reading	moderate	0.6600	tangled_rope
ai_safety_commitment__existential_risk_reading	moderate	0.9000	tangled_rope
ai_safety_commitment__existential_risk_reading	institutional	0.0000	rope
ai_safety_commitment__existential_risk_reading	institutional	0.3500	unknown
ai_safety_commitment__existential_risk_reading	institutional	0.4500	tangled_rope
ai_safety_commitment__existential_risk_reading	institutional	0.6600	tangled_rope
ai_safety_commitment__existential_risk_reading	institutional	0.9000	tangled_rope
ai_safety_commitment__existential_risk_reading	analytical	0.0000	rope
ai_safety_commitment__existential_risk_reading	analytical	0.3500	unknown
ai_safety_commitment__existential_risk_reading	analytical	0.4500	tangled_rope
ai_safety_commitment__existential_risk_reading	analytical	0.6600	tangled_rope
ai_safety_commitment__existential_risk_reading	analytical	0.9000	tangled_rope
ai_safety_commitment__near_term_harms_reading	powerless	0.0000	naturalized
ai_safety_commitment__near_term_harms_reading	powerless	0.3500	unknown
ai_safety_commitment__near_term_harms_reading	powerless	0.4500	tangled_rope
ai_safety_commitment__near_term_harms_reading	powerless	0.6600	snare
ai_safety_commitment__near_term_harms_reading	powerless	0.9000	snare
ai_safety_commitment__near_term_harms_reading	moderate	0.0000	rope
ai_safety_commitment__near_term_harms_reading	moderate	0.3500	unknown
ai_safety_commitment__near_term_harms_reading	moderate	0.4500	tangled_rope
ai_safety_commitment__near_term_harms_reading	moderate	0.6600	snare
ai_safety_commitment__near_term_harms_reading	moderate	0.9000	snare
ai_safety_commitment__near_term_harms_reading	institutional	0.0000	rope
ai_safety_commitment__near_term_harms_reading	institutional	0.3500	unknown
ai_safety_commitment__near_term_harms_reading	institutional	0.4500	tangled_rope
ai_safety_commitment__near_term_harms_reading	institutional	0.6600	snare
ai_safety_commitment__near_term_harms_reading	institutional	0.9000	snare
ai_safety_commitment__near_term_harms_reading	analytical	0.0000	rope
ai_safety_commitment__near_term_harms_reading	analytical	0.3500	unknown
ai_safety_commitment__near_term_harms_reading	analytical	0.4500	tangled_rope
ai_safety_commitment__near_term_harms_reading	analytical	0.6600	snare
ai_safety_commitment__near_term_harms_reading	analytical	0.9000	snare
ai_safety_verification	powerless	0.0000	naturalized
ai_safety_verification	powerless	0.3500	unknown
ai_safety_verification	powerless	0.4500	tangled_rope
ai_safety_verification	powerless	0.6600	snare
ai_safety_verification	powerless	0.9000	snare
ai_safety_verification	moderate	0.0000	rope
ai_safety_verification	moderate	0.3500	unknown
ai_safety_verification	moderate	0.4500	tangled_rope
ai_safety_verification	moderate	0.6600	snare
ai_safety_verification	moderate	0.9000	snare
ai_safety_verification	institutional	0.0000	rope
ai_safety_verification	institutional	0.3500	unknown
ai_safety_verification	institutional	0.4500	tangled_rope
ai_safety_verification	institutional	0.6600	snare
ai_safety_verification	institutional	0.9000	snare
ai_safety_verification	analytical	0.0000	rope
ai_safety_verification	analytical	0.3500	unknown
ai_safety_verification	analytical	0.4500	tangled_rope
ai_safety_verification	analytical	0.6600	snare
ai_safety_verification	analytical	0.9000	snare
algorithmic_accountability_regime	powerless	0.0000	piton
algorithmic_accountability_regime	powerless	0.3500	piton
algorithmic_accountability_regime	powerless	0.4500	tangled_rope
algorithmic_accountability_regime	powerless	0.6600	snare
algorithmic_accountability_regime	powerless	0.9000	snare
algorithmic_accountability_regime	moderate	0.0000	rope
algorithmic_accountability_regime	moderate	0.3500	piton
algorithmic_accountability_regime	moderate	0.4500	tangled_rope
algorithmic_accountability_regime	moderate	0.6600	snare
algorithmic_accountability_regime	moderate	0.9000	snare
algorithmic_accountability_regime	institutional	0.0000	rope
algorithmic_accountability_regime	institutional	0.3500	piton
algorithmic_accountability_regime	institutional	0.4500	tangled_rope
algorithmic_accountability_regime	institutional	0.6600	snare
algorithmic_accountability_regime	institutional	0.9000	snare
algorithmic_accountability_regime	analytical	0.0000	rope
algorithmic_accountability_regime	analytical	0.3500	piton
algorithmic_accountability_regime	analytical	0.4500	tangled_rope
algorithmic_accountability_regime	analytical	0.6600	snare
algorithmic_accountability_regime	analytical	0.9000	snare
algorithmic_filter_bubbles	powerless	0.0000	naturalized
algorithmic_filter_bubbles	powerless	0.3500	unknown
algorithmic_filter_bubbles	powerless	0.4500	tangled_rope
algorithmic_filter_bubbles	powerless	0.6600	snare
algorithmic_filter_bubbles	powerless	0.9000	snare
algorithmic_filter_bubbles	moderate	0.0000	rope
algorithmic_filter_bubbles	moderate	0.3500	unknown
algorithmic_filter_bubbles	moderate	0.4500	tangled_rope
algorithmic_filter_bubbles	moderate	0.6600	snare
algorithmic_filter_bubbles	moderate	0.9000	snare
algorithmic_filter_bubbles	institutional	0.0000	rope
algorithmic_filter_bubbles	institutional	0.3500	unknown
algorithmic_filter_bubbles	institutional	0.4500	tangled_rope
algorithmic_filter_bubbles	institutional	0.6600	snare
algorithmic_filter_bubbles	institutional	0.9000	snare
algorithmic_filter_bubbles	analytical	0.0000	rope
algorithmic_filter_bubbles	analytical	0.3500	unknown
algorithmic_filter_bubbles	analytical	0.4500	tangled_rope
algorithmic_filter_bubbles	analytical	0.6600	snare
algorithmic_filter_bubbles	analytical	0.9000	snare
alignment_divergence_accumulation	powerless	0.0000	naturalized
alignment_divergence_accumulation	powerless	0.3500	unknown
alignment_divergence_accumulation	powerless	0.4500	tangled_rope
alignment_divergence_accumulation	powerless	0.6600	snare
alignment_divergence_accumulation	powerless	0.9000	snare
alignment_divergence_accumulation	moderate	0.0000	rope
alignment_divergence_accumulation	moderate	0.3500	unknown
alignment_divergence_accumulation	moderate	0.4500	tangled_rope
alignment_divergence_accumulation	moderate	0.6600	snare
alignment_divergence_accumulation	moderate	0.9000	snare
alignment_divergence_accumulation	institutional	0.0000	rope
alignment_divergence_accumulation	institutional	0.3500	unknown
alignment_divergence_accumulation	institutional	0.4500	tangled_rope
alignment_divergence_accumulation	institutional	0.6600	snare
alignment_divergence_accumulation	institutional	0.9000	snare
alignment_divergence_accumulation	analytical	0.0000	rope
alignment_divergence_accumulation	analytical	0.3500	unknown
alignment_divergence_accumulation	analytical	0.4500	tangled_rope
alignment_divergence_accumulation	analytical	0.6600	snare
alignment_divergence_accumulation	analytical	0.9000	snare
all_men_created_equal__originalist_reading	powerless	0.0000	naturalized
all_men_created_equal__originalist_reading	powerless	0.3500	unknown
all_men_created_equal__originalist_reading	powerless	0.4500	tangled_rope
all_men_created_equal__originalist_reading	powerless	0.6600	snare
all_men_created_equal__originalist_reading	powerless	0.9000	snare
all_men_created_equal__originalist_reading	moderate	0.0000	rope
all_men_created_equal__originalist_reading	moderate	0.3500	unknown
all_men_created_equal__originalist_reading	moderate	0.4500	tangled_rope
all_men_created_equal__originalist_reading	moderate	0.6600	snare
all_men_created_equal__originalist_reading	moderate	0.9000	snare
all_men_created_equal__originalist_reading	institutional	0.0000	rope
all_men_created_equal__originalist_reading	institutional	0.3500	unknown
all_men_created_equal__originalist_reading	institutional	0.4500	tangled_rope
all_men_created_equal__originalist_reading	institutional	0.6600	snare
all_men_created_equal__originalist_reading	institutional	0.9000	snare
all_men_created_equal__originalist_reading	analytical	0.0000	rope
all_men_created_equal__originalist_reading	analytical	0.3500	unknown
all_men_created_equal__originalist_reading	analytical	0.4500	tangled_rope
all_men_created_equal__originalist_reading	analytical	0.6600	snare
all_men_created_equal__originalist_reading	analytical	0.9000	snare
all_men_created_equal__textualist_paradox_reading	powerless	0.0000	naturalized
all_men_created_equal__textualist_paradox_reading	powerless	0.3500	unknown
all_men_created_equal__textualist_paradox_reading	powerless	0.4500	tangled_rope
all_men_created_equal__textualist_paradox_reading	powerless	0.6600	snare
all_men_created_equal__textualist_paradox_reading	powerless	0.9000	snare
all_men_created_equal__textualist_paradox_reading	moderate	0.0000	rope
all_men_created_equal__textualist_paradox_reading	moderate	0.3500	unknown
all_men_created_equal__textualist_paradox_reading	moderate	0.4500	tangled_rope
all_men_created_equal__textualist_paradox_reading	moderate	0.6600	snare
all_men_created_equal__textualist_paradox_reading	moderate	0.9000	snare
all_men_created_equal__textualist_paradox_reading	institutional	0.0000	rope
all_men_created_equal__textualist_paradox_reading	institutional	0.3500	unknown
all_men_created_equal__textualist_paradox_reading	institutional	0.4500	tangled_rope
all_men_created_equal__textualist_paradox_reading	institutional	0.6600	snare
all_men_created_equal__textualist_paradox_reading	institutional	0.9000	snare
all_men_created_equal__textualist_paradox_reading	analytical	0.0000	rope
all_men_created_equal__textualist_paradox_reading	analytical	0.3500	unknown
all_men_created_equal__textualist_paradox_reading	analytical	0.4500	tangled_rope
all_men_created_equal__textualist_paradox_reading	analytical	0.6600	snare
all_men_created_equal__textualist_paradox_reading	analytical	0.9000	snare
all_men_created_equal__universalist_reading	powerless	0.0000	naturalized
all_men_created_equal__universalist_reading	powerless	0.3500	unknown
all_men_created_equal__universalist_reading	powerless	0.4500	tangled_rope
all_men_created_equal__universalist_reading	powerless	0.6600	tangled_rope
all_men_created_equal__universalist_reading	powerless	0.9000	tangled_rope
all_men_created_equal__universalist_reading	moderate	0.0000	rope
all_men_created_equal__universalist_reading	moderate	0.3500	unknown
all_men_created_equal__universalist_reading	moderate	0.4500	tangled_rope
all_men_created_equal__universalist_reading	moderate	0.6600	tangled_rope
all_men_created_equal__universalist_reading	moderate	0.9000	tangled_rope
all_men_created_equal__universalist_reading	institutional	0.0000	rope
all_men_created_equal__universalist_reading	institutional	0.3500	unknown
all_men_created_equal__universalist_reading	institutional	0.4500	tangled_rope
all_men_created_equal__universalist_reading	institutional	0.6600	tangled_rope
