id	obs	gateval	type
visual_evidentiary_authority_flat_control	institutional	0.6600	unknown
visual_evidentiary_authority_flat_control	institutional	0.9000	unknown
visual_evidentiary_authority_flat_control	analytical	0.0000	scaffold
visual_evidentiary_authority_flat_control	analytical	0.3500	scaffold
visual_evidentiary_authority_flat_control	analytical	0.4500	scaffold
visual_evidentiary_authority_flat_control	analytical	0.6600	unknown
visual_evidentiary_authority_flat_control	analytical	0.9000	unknown
womens_financial_autonomy	powerless	0.0000	scaffold
womens_financial_autonomy	powerless	0.3500	scaffold
womens_financial_autonomy	powerless	0.4500	scaffold
womens_financial_autonomy	powerless	0.6600	unknown
womens_financial_autonomy	powerless	0.9000	unknown
womens_financial_autonomy	moderate	0.0000	scaffold
womens_financial_autonomy	moderate	0.3500	scaffold
womens_financial_autonomy	moderate	0.4500	scaffold
womens_financial_autonomy	moderate	0.6600	unknown
womens_financial_autonomy	moderate	0.9000	unknown
womens_financial_autonomy	institutional	0.0000	scaffold
womens_financial_autonomy	institutional	0.3500	scaffold
womens_financial_autonomy	institutional	0.4500	scaffold
womens_financial_autonomy	institutional	0.6600	unknown
womens_financial_autonomy	institutional	0.9000	unknown
womens_financial_autonomy	analytical	0.0000	scaffold
womens_financial_autonomy	analytical	0.3500	scaffold
womens_financial_autonomy	analytical	0.4500	scaffold
womens_financial_autonomy	analytical	0.6600	unknown
womens_financial_autonomy	analytical	0.9000	unknown
zero_mathematical_status__parmenidean_rejection	powerless	0.0000	naturalized
zero_mathematical_status__parmenidean_rejection	powerless	0.3500	unknown
zero_mathematical_status__parmenidean_rejection	powerless	0.4500	tangled_rope
zero_mathematical_status__parmenidean_rejection	powerless	0.6600	snare
zero_mathematical_status__parmenidean_rejection	powerless	0.9000	snare
zero_mathematical_status__parmenidean_rejection	moderate	0.0000	rope
zero_mathematical_status__parmenidean_rejection	moderate	0.3500	unknown
zero_mathematical_status__parmenidean_rejection	moderate	0.4500	tangled_rope
zero_mathematical_status__parmenidean_rejection	moderate	0.6600	snare
zero_mathematical_status__parmenidean_rejection	moderate	0.9000	snare
zero_mathematical_status__parmenidean_rejection	institutional	0.0000	rope
zero_mathematical_status__parmenidean_rejection	institutional	0.3500	unknown
zero_mathematical_status__parmenidean_rejection	institutional	0.4500	tangled_rope
zero_mathematical_status__parmenidean_rejection	institutional	0.6600	snare
zero_mathematical_status__parmenidean_rejection	institutional	0.9000	snare
zero_mathematical_status__parmenidean_rejection	analytical	0.0000	rope
zero_mathematical_status__parmenidean_rejection	analytical	0.3500	unknown
zero_mathematical_status__parmenidean_rejection	analytical	0.4500	tangled_rope
zero_mathematical_status__parmenidean_rejection	analytical	0.6600	snare
zero_mathematical_status__parmenidean_rejection	analytical	0.9000	snare
zero_mathematical_status__placeholder_reading	powerless	0.0000	naturalized
zero_mathematical_status__placeholder_reading	powerless	0.3500	unknown
zero_mathematical_status__placeholder_reading	powerless	0.4500	tangled_rope
zero_mathematical_status__placeholder_reading	powerless	0.6600	tangled_rope
zero_mathematical_status__placeholder_reading	powerless	0.9000	tangled_rope
zero_mathematical_status__placeholder_reading	moderate	0.0000	rope
zero_mathematical_status__placeholder_reading	moderate	0.3500	unknown
zero_mathematical_status__placeholder_reading	moderate	0.4500	tangled_rope
zero_mathematical_status__placeholder_reading	moderate	0.6600	tangled_rope
zero_mathematical_status__placeholder_reading	moderate	0.9000	tangled_rope
zero_mathematical_status__placeholder_reading	institutional	0.0000	rope
zero_mathematical_status__placeholder_reading	institutional	0.3500	unknown
zero_mathematical_status__placeholder_reading	institutional	0.4500	tangled_rope
zero_mathematical_status__placeholder_reading	institutional	0.6600	tangled_rope
zero_mathematical_status__placeholder_reading	institutional	0.9000	tangled_rope
zero_mathematical_status__placeholder_reading	analytical	0.0000	rope
zero_mathematical_status__placeholder_reading	analytical	0.3500	unknown
zero_mathematical_status__placeholder_reading	analytical	0.4500	tangled_rope
zero_mathematical_status__placeholder_reading	analytical	0.6600	tangled_rope
zero_mathematical_status__placeholder_reading	analytical	0.9000	tangled_rope
zionist_legitimacy_basis__national_liberation_reading	powerless	0.0000	naturalized
zionist_legitimacy_basis__national_liberation_reading	powerless	0.3500	unknown
zionist_legitimacy_basis__national_liberation_reading	powerless	0.4500	tangled_rope
zionist_legitimacy_basis__national_liberation_reading	powerless	0.6600	snare
zionist_legitimacy_basis__national_liberation_reading	powerless	0.9000	snare
zionist_legitimacy_basis__national_liberation_reading	moderate	0.0000	rope
zionist_legitimacy_basis__national_liberation_reading	moderate	0.3500	unknown
zionist_legitimacy_basis__national_liberation_reading	moderate	0.4500	tangled_rope
zionist_legitimacy_basis__national_liberation_reading	moderate	0.6600	snare
zionist_legitimacy_basis__national_liberation_reading	moderate	0.9000	snare
zionist_legitimacy_basis__national_liberation_reading	institutional	0.0000	rope
zionist_legitimacy_basis__national_liberation_reading	institutional	0.3500	unknown
zionist_legitimacy_basis__national_liberation_reading	institutional	0.4500	tangled_rope
zionist_legitimacy_basis__national_liberation_reading	institutional	0.6600	snare
zionist_legitimacy_basis__national_liberation_reading	institutional	0.9000	snare
zionist_legitimacy_basis__national_liberation_reading	analytical	0.0000	rope
zionist_legitimacy_basis__national_liberation_reading	analytical	0.3500	unknown
zionist_legitimacy_basis__national_liberation_reading	analytical	0.4500	tangled_rope
zionist_legitimacy_basis__national_liberation_reading	analytical	0.6600	snare
zionist_legitimacy_basis__national_liberation_reading	analytical	0.9000	snare
